EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1254029,34,No,Travel_Rarely,167,Cardiology,8,5,Life Sciences,1,2,Female,32,3,2,Therapist,1,Divorced,5121.0,4187,3,Y,No,14,3,3,80,1,7.0,3,3,0.0,0.0,0.0,0.0
1581250,52,No,Travel_Rarely,621,Cardiology,3,4,Marketing,1,3,Male,31,2,4,Administrative,1,Married,4899.0,10084,1,Y,No,11,3,1,80,0,10.0,3,4,5.0,6.0,1.0,3.0
1269152,33,Yes,Travel_Rarely,527,Maternity,1,4,Other,1,4,Male,63,3,1,Other,4,Single,2686.0,5207,1,Y,Yes,13,3,3,80,0,10.0,2,2,10.0,9.0,7.0,8.0
1615430,25,No,Travel_Rarely,883,Cardiology,26,1,Medical,1,3,Female,32,3,2,Nurse,4,Single,6180.0,22807,1,Y,No,23,4,2,80,0,6.0,5,2,6.0,5.0,1.0,4.0
1186983,45,No,Travel_Rarely,954,Cardiology,2,2,Technical Degree,1,2,Male,46,1,2,Other,3,Single,6632.0,12388,0,Y,No,13,3,1,80,0,9.0,3,3,8.0,7.0,3.0,1.0
1570791,23,No,Travel_Rarely,310,Maternity,10,1,Medical,1,1,Male,79,4,1,Other,3,Single,3505.0,19630,1,Y,No,18,3,4,80,0,2.0,3,3,2.0,2.0,0.0,2.0
1052229,47,Yes,Travel_Frequently,719,Cardiology,27,2,Life Sciences,1,2,Female,77,4,2,Nurse,3,Single,6397.0,10339,4,Y,Yes,12,3,4,80,0,8.0,2,3,5.0,4.0,1.0,3.0
1551168,34,No,Travel_Rarely,304,Cardiology,2,3,Other,1,4,Male,60,3,2,Nurse,4,Single,6274.0,18686,1,Y,No,22,4,3,80,0,6.0,5,3,6.0,5.0,1.0,4.0
1699666,55,Yes,Travel_Rarely,725,Neurology,2,3,Medical,1,4,Male,78,3,5,Other,1,Married,4899.0,21199,5,Y,Yes,13,3,4,80,1,24.0,2,3,5.0,2.0,1.0,4.0
1521095,36,No,Non-Travel,1434,Cardiology,8,4,Life Sciences,1,1,Male,76,2,3,Nurse,1,Single,7587.0,14229,1,Y,No,15,3,2,80,0,10.0,1,3,10.0,7.0,0.0,9.0
1224712,52,No,Non-Travel,715,Maternity,19,4,Medical,1,4,Male,41,3,1,Other,4,Married,4258.0,26589,0,Y,No,18,3,1,80,1,5.0,3,3,4.0,3.0,1.0,2.0
1238998,26,No,Travel_Frequently,575,Maternity,1,2,Life Sciences,1,1,Female,71,1,1,Nurse,4,Divorced,4364.0,5288,3,Y,No,14,3,1,80,1,5.0,2,3,2.0,2.0,2.0,0.0
1541532,29,No,Travel_Rarely,657,Maternity,27,3,Medical,1,2,Female,66,3,2,Nurse,3,Married,4335.0,25549,4,Y,No,12,3,1,80,1,11.0,3,2,8.0,7.0,1.0,1.0
1152345,26,Yes,Travel_Rarely,1146,Cardiology,8,3,Technical Degree,1,4,Male,38,2,2,Nurse,1,Single,5326.0,3064,6,Y,No,17,3,3,80,0,6.0,2,2,4.0,3.0,1.0,2.0
1830116,34,No,Travel_Rarely,182,Maternity,1,4,Life Sciences,1,2,Female,72,4,1,Other,4,Single,3280.0,13551,2,Y,No,16,3,3,80,0,10.0,2,3,4.0,2.0,1.0,3.0
1755563,54,No,Travel_Rarely,376,Maternity,19,4,Medical,1,4,Female,95,3,2,Therapist,1,Divorced,5485.0,22670,9,Y,Yes,11,3,2,80,2,9.0,4,3,5.0,3.0,1.0,4.0
1660820,27,No,Travel_Frequently,829,Cardiology,8,1,Marketing,1,3,Male,84,3,2,Nurse,4,Married,4342.0,24008,0,Y,No,19,3,2,80,1,5.0,3,3,4.0,2.0,1.0,1.0
1150067,37,No,Travel_Rarely,571,Maternity,10,1,Life Sciences,1,4,Female,82,3,1,Other,1,Divorced,2782.0,19905,0,Y,Yes,13,3,2,80,2,6.0,3,2,5.0,3.0,4.0,3.0
1862559,38,No,Travel_Frequently,240,Neurology,2,4,Life Sciences,1,1,Female,75,4,2,Therapist,1,Single,5980.0,26085,6,Y,Yes,12,3,4,80,0,17.0,2,3,15.0,7.0,4.0,12.0
1107380,34,No,Travel_Rarely,121,Maternity,2,4,Medical,1,3,Female,86,2,1,Other,1,Single,4381.0,7530,1,Y,No,11,3,3,80,0,6.0,3,3,6.0,5.0,1.0,3.0
1734641,35,No,Travel_Rarely,384,Cardiology,8,4,Life Sciences,1,1,Female,72,3,1,Other,4,Married,2572.0,20317,1,Y,No,16,3,2,80,1,3.0,1,2,3.0,2.0,0.0,2.0
1298935,30,No,Travel_Rarely,921,Maternity,1,3,Life Sciences,1,4,Male,38,1,1,Nurse,3,Married,3833.0,24375,3,Y,No,21,4,3,80,2,7.0,2,3,2.0,2.0,0.0,2.0
1025177,40,No,Travel_Frequently,791,Maternity,2,2,Medical,1,3,Female,38,4,2,Nurse,2,Married,4244.0,9931,1,Y,No,24,4,4,80,1,8.0,2,3,8.0,7.0,3.0,7.0
1546242,34,No,Travel_Rarely,1111,Cardiology,8,2,Life Sciences,1,3,Female,93,3,2,Nurse,1,Married,6500.0,13305,5,Y,No,17,3,2,80,1,6.0,1,3,3.0,2.0,1.0,2.0
1288565,42,No,Travel_Frequently,570,Neurology,8,3,Life Sciences,1,2,Male,66,3,5,Other,4,Divorced,4899.0,16225,1,Y,No,13,3,2,80,1,24.0,4,2,5.0,7.0,1.0,9.0
1572087,23,Yes,Travel_Rarely,1243,Maternity,6,3,Life Sciences,1,3,Male,63,4,1,Nurse,1,Married,1601.0,3445,1,Y,Yes,21,4,3,80,2,1.0,2,3,0.0,0.0,0.0,0.0
1451315,24,No,Non-Travel,1092,Maternity,9,3,Life Sciences,1,3,Male,60,2,1,Nurse,2,Divorced,2694.0,26551,1,Y,No,11,3,3,80,3,1.0,4,3,1.0,0.0,0.0,0.0
1755899,52,No,Travel_Rarely,1325,Maternity,11,4,Life Sciences,1,4,Female,82,3,2,Nurse,3,Married,3149.0,21821,8,Y,No,20,4,2,80,1,9.0,3,3,5.0,2.0,1.0,4.0
1330421,50,No,Travel_Rarely,691,Maternity,2,3,Medical,1,3,Male,64,3,4,Administrative,3,Married,4899.0,6881,5,Y,No,16,3,4,80,0,10.0,3,3,4.0,3.0,0.0,3.0
1187355,29,Yes,Travel_Rarely,805,Maternity,1,2,Life Sciences,1,2,Female,36,2,1,Nurse,1,Married,2319.0,6689,1,Y,Yes,11,3,4,80,1,1.0,1,3,1.0,0.0,0.0,0.0
1297416,33,No,Travel_Rarely,213,Maternity,7,3,Medical,1,3,Male,49,3,3,Administrative,3,Married,11691.0,25995,0,Y,No,11,3,4,80,0,14.0,3,4,13.0,9.0,3.0,7.0
1161558,33,Yes,Travel_Rarely,118,Cardiology,16,3,Marketing,1,1,Female,69,3,2,Nurse,1,Single,5324.0,26507,5,Y,No,15,3,3,80,0,6.0,3,3,3.0,2.0,0.0,2.0
1069822,47,No,Travel_Rarely,202,Neurology,2,2,Other,1,3,Female,33,3,4,Other,4,Married,4899.0,12982,1,Y,Yes,11,3,3,80,1,26.0,3,2,5.0,14.0,3.0,0.0
1418243,36,No,Travel_Rarely,676,Neurology,1,3,Other,1,3,Female,35,3,2,Therapist,2,Married,5228.0,23361,0,Y,No,15,3,1,80,1,10.0,2,3,9.0,7.0,0.0,5.0
1312456,29,No,Travel_Rarely,1252,Maternity,23,2,Life Sciences,1,3,Male,81,4,1,Other,3,Married,2700.0,23779,1,Y,No,24,4,3,80,1,10.0,3,3,10.0,7.0,0.0,7.0
1294456,58,Yes,Travel_Rarely,286,Maternity,2,4,Life Sciences,1,4,Male,31,3,5,Administrative,2,Single,4899.0,25761,7,Y,Yes,12,3,4,80,0,10.0,2,3,5.0,3.0,1.0,8.0
1637745,35,No,Travel_Rarely,1258,Maternity,1,4,Life Sciences,1,4,Female,40,4,1,Other,3,Single,2506.0,13301,3,Y,No,13,3,3,80,0,7.0,0,3,2.0,2.0,2.0,2.0
1307498,42,No,Travel_Rarely,932,Neurology,1,2,Life Sciences,1,4,Female,43,2,2,Therapist,4,Married,6062.0,4051,9,Y,Yes,13,3,4,80,1,8.0,4,3,4.0,3.0,0.0,2.0
1759857,28,No,Travel_Rarely,890,Maternity,2,4,Medical,1,3,Male,46,3,1,Other,3,Single,4382.0,16374,6,Y,No,17,3,4,80,0,5.0,3,2,2.0,2.0,2.0,1.0
1675215,36,No,Travel_Rarely,1041,Neurology,13,3,Human Resources,1,3,Male,36,3,1,Other,2,Married,2143.0,25527,4,Y,No,13,3,2,80,1,8.0,2,3,5.0,2.0,0.0,4.0
1845955,32,No,Travel_Rarely,859,Neurology,4,3,Life Sciences,1,3,Female,98,2,2,Therapist,3,Married,6162.0,19124,1,Y,No,12,3,3,80,1,14.0,3,3,14.0,13.0,6.0,8.0
1178013,40,No,Travel_Frequently,720,Maternity,16,4,Medical,1,1,Male,51,2,2,Nurse,3,Single,5094.0,11983,6,Y,No,14,3,4,80,0,10.0,6,3,1.0,0.0,0.0,0.0
1266910,30,No,Travel_Rarely,946,Neurology,2,3,Medical,1,3,Female,52,2,2,Therapist,4,Single,6877.0,20234,5,Y,Yes,24,4,2,80,0,12.0,4,2,0.0,0.0,0.0,0.0
1643001,45,No,Travel_Rarely,252,Maternity,2,3,Life Sciences,1,2,Female,95,2,1,Other,3,Single,2274.0,6153,1,Y,No,14,3,4,80,0,1.0,3,3,1.0,0.0,0.0,0.0
1804767,42,No,Travel_Rarely,933,Maternity,29,3,Life Sciences,1,2,Male,98,3,2,Therapist,2,Married,4434.0,11806,1,Y,No,13,3,4,80,1,10.0,3,2,9.0,8.0,7.0,8.0
1686305,38,No,Travel_Frequently,471,Maternity,12,3,Life Sciences,1,1,Male,45,2,2,Nurse,1,Divorced,6288.0,4284,2,Y,No,15,3,3,80,1,13.0,3,2,4.0,3.0,1.0,2.0
1375250,34,No,Travel_Frequently,702,Maternity,16,4,Life Sciences,1,3,Female,100,2,1,Other,4,Single,2553.0,8306,1,Y,No,16,3,3,80,0,6.0,3,3,5.0,2.0,1.0,3.0
1744940,49,No,Travel_Rarely,1184,Cardiology,11,3,Marketing,1,3,Female,43,3,3,Nurse,4,Married,7654.0,5860,1,Y,No,18,3,1,80,2,9.0,3,4,9.0,8.0,7.0,7.0
1545377,55,No,Travel_Rarely,436,Cardiology,2,1,Medical,1,3,Male,37,3,2,Nurse,4,Single,5160.0,21519,4,Y,No,16,3,3,80,0,12.0,3,2,9.0,7.0,7.0,3.0
1282527,43,No,Travel_Rarely,589,Maternity,14,2,Life Sciences,1,2,Male,94,3,4,Administrative,1,Married,4899.0,5200,6,Y,No,24,4,3,80,1,22.0,3,3,4.0,1.0,1.0,0.0
1266242,27,No,Travel_Rarely,269,Maternity,5,1,Technical Degree,1,3,Male,42,2,3,Administrative,4,Divorced,12808.0,8842,1,Y,Yes,16,3,2,80,1,9.0,3,3,9.0,8.0,0.0,8.0
1668361,35,No,Travel_Rarely,950,Neurology,7,3,Other,1,3,Male,59,3,3,Therapist,3,Single,10221.0,18869,3,Y,No,21,4,2,80,0,17.0,3,4,8.0,5.0,1.0,6.0
1574775,28,No,Travel_Rarely,760,Cardiology,2,4,Marketing,1,2,Female,81,3,2,Nurse,2,Married,4779.0,3698,1,Y,Yes,20,4,1,80,0,8.0,2,3,8.0,7.0,7.0,5.0
1822365,34,No,Travel_Rarely,829,Neurology,3,2,Human Resources,1,3,Male,88,3,1,Other,4,Married,3737.0,2243,0,Y,No,19,3,3,80,1,4.0,1,1,3.0,2.0,0.0,2.0
1082176,26,Yes,Travel_Frequently,887,Maternity,5,2,Medical,1,3,Female,88,2,1,Other,3,Married,2366.0,20898,1,Y,Yes,14,3,1,80,1,8.0,2,3,8.0,7.0,1.0,7.0
1415673,27,No,Non-Travel,443,Maternity,3,3,Medical,1,4,Male,50,3,1,Other,4,Married,1706.0,16571,1,Y,No,11,3,3,80,3,0.0,6,2,0.0,0.0,0.0,0.0
1455518,51,No,Travel_Rarely,1318,Cardiology,26,4,Marketing,1,1,Female,66,3,4,Administrative,3,Married,16307.0,5594,2,Y,No,14,3,3,80,1,10.0,2,2,20.0,6.0,4.0,3.0
1117532,44,No,Travel_Rarely,625,Maternity,4,3,Medical,1,4,Male,50,3,2,Nurse,2,Single,5933.0,5197,9,Y,No,12,3,4,80,0,10.0,2,2,5.0,2.0,2.0,3.0
1450149,25,No,Travel_Rarely,180,Maternity,2,1,Medical,1,1,Male,65,4,1,Other,1,Single,3424.0,21632,7,Y,No,13,3,3,80,0,6.0,3,2,4.0,3.0,0.0,1.0
1826341,33,No,Travel_Rarely,586,Cardiology,1,3,Medical,1,1,Male,48,4,2,Nurse,1,Divorced,4037.0,21816,1,Y,No,22,4,1,80,1,9.0,5,3,9.0,8.0,0.0,8.0
1276016,35,No,Travel_Rarely,1343,Maternity,27,1,Medical,1,3,Female,53,2,1,Other,1,Single,2559.0,17852,1,Y,No,11,3,4,80,0,6.0,3,2,6.0,5.0,1.0,1.0
1193450,36,No,Travel_Rarely,928,Cardiology,1,2,Life Sciences,1,2,Male,56,3,2,Nurse,4,Married,6201.0,2823,1,Y,Yes,14,3,4,80,1,18.0,1,2,18.0,14.0,4.0,11.0
1119237,32,No,Travel_Rarely,117,Cardiology,13,4,Life Sciences,1,2,Male,73,3,2,Nurse,4,Divorced,4403.0,9250,2,Y,No,11,3,3,80,1,8.0,3,2,5.0,2.0,0.0,3.0
1077496,30,No,Travel_Frequently,1012,Maternity,5,4,Life Sciences,1,2,Male,75,2,1,Other,4,Divorced,3761.0,2373,9,Y,No,12,3,2,80,1,10.0,3,2,5.0,4.0,0.0,3.0
1689022,53,No,Travel_Rarely,661,Cardiology,7,2,Marketing,1,1,Female,78,2,3,Nurse,4,Married,10934.0,20715,7,Y,Yes,18,3,4,80,1,10.0,3,3,5.0,2.0,0.0,4.0
1580740,45,No,Travel_Rarely,930,Cardiology,9,3,Marketing,1,4,Male,74,3,3,Nurse,1,Divorced,10761.0,19239,4,Y,Yes,12,3,3,80,1,18.0,2,3,5.0,4.0,0.0,2.0
1214731,32,No,Travel_Rarely,638,Maternity,8,2,Medical,1,3,Female,91,4,2,Other,3,Married,5175.0,22162,5,Y,No,12,3,3,80,1,9.0,3,2,5.0,3.0,1.0,3.0
1501967,52,No,Travel_Frequently,890,Maternity,25,4,Medical,1,3,Female,81,2,4,Therapist,4,Married,13826.0,19028,3,Y,No,22,4,3,80,0,10.0,3,3,9.0,8.0,0.0,0.0
1659259,37,No,Travel_Rarely,342,Cardiology,16,4,Marketing,1,4,Male,66,2,2,Nurse,3,Divorced,6334.0,24558,4,Y,No,19,3,4,80,2,9.0,2,3,1.0,0.0,0.0,0.0
1851689,28,No,Travel_Rarely,1169,Neurology,8,2,Medical,1,2,Male,63,2,1,Other,4,Divorced,4936.0,23965,1,Y,No,13,3,4,80,1,6.0,6,3,5.0,1.0,0.0,4.0
1578894,22,No,Travel_Rarely,1230,Neurology,1,2,Life Sciences,1,4,Male,33,2,2,Therapist,4,Married,4775.0,19146,6,Y,No,22,4,1,80,2,4.0,2,1,2.0,2.0,2.0,2.0
1147768,44,No,Travel_Rarely,986,Maternity,8,4,Life Sciences,1,1,Male,62,4,1,Nurse,4,Married,2818.0,5044,2,Y,Yes,24,4,3,80,1,10.0,2,2,3.0,2.0,0.0,2.0
1341422,42,No,Travel_Frequently,1271,Maternity,2,1,Medical,1,2,Male,35,3,1,Other,4,Single,2515.0,9068,5,Y,Yes,14,3,4,80,0,8.0,2,3,2.0,1.0,2.0,2.0
1524503,36,No,Travel_Rarely,1278,Neurology,8,3,Life Sciences,1,1,Male,77,2,1,Other,1,Married,2342.0,8635,0,Y,No,21,4,3,80,0,6.0,3,3,5.0,4.0,0.0,3.0
1643524,25,No,Travel_Rarely,141,Cardiology,3,1,Other,1,3,Male,98,3,2,Nurse,1,Married,4194.0,14363,1,Y,Yes,18,3,4,80,0,5.0,3,3,5.0,3.0,0.0,3.0
1330630,35,No,Travel_Rarely,607,Maternity,9,3,Life Sciences,1,4,Female,66,2,3,Therapist,3,Married,10685.0,23457,1,Y,Yes,20,4,2,80,1,17.0,2,3,17.0,14.0,5.0,3.0
1050771,35,Yes,Travel_Frequently,130,Maternity,25,4,Life Sciences,1,4,Female,96,3,1,Other,2,Divorced,2022.0,16612,1,Y,Yes,19,3,1,80,1,10.0,3,2,10.0,2.0,7.0,8.0
1864456,32,No,Non-Travel,300,Maternity,1,3,Life Sciences,1,4,Male,61,3,1,Nurse,4,Divorced,2314.0,9148,0,Y,No,12,3,2,80,1,4.0,2,3,3.0,0.0,0.0,2.0
1252375,25,No,Travel_Rarely,583,Cardiology,4,1,Marketing,1,3,Male,87,2,2,Nurse,1,Married,4256.0,18154,1,Y,No,12,3,1,80,0,5.0,1,4,5.0,2.0,0.0,3.0
1127921,49,No,Travel_Rarely,1418,Maternity,1,3,Technical Degree,1,3,Female,36,3,1,Other,1,Married,3580.0,10554,2,Y,No,16,3,2,80,1,7.0,2,3,4.0,2.0,0.0,2.0
1122784,24,No,Non-Travel,1269,Maternity,4,1,Life Sciences,1,1,Male,46,2,1,Nurse,4,Married,3162.0,10778,0,Y,No,17,3,4,80,0,6.0,2,2,5.0,2.0,3.0,4.0
1767740,32,No,Travel_Frequently,379,Cardiology,5,2,Life Sciences,1,2,Male,48,3,2,Nurse,2,Married,6524.0,8891,1,Y,No,14,3,4,80,1,10.0,3,3,10.0,8.0,5.0,3.0
1740909,38,No,Travel_Rarely,395,Cardiology,9,3,Marketing,1,2,Male,98,2,1,Other,2,Married,2899.0,12102,0,Y,No,19,3,4,80,1,3.0,3,3,2.0,2.0,1.0,2.0
1395500,42,No,Travel_Rarely,1265,Maternity,3,3,Life Sciences,1,3,Female,95,4,2,Nurse,4,Married,5231.0,23726,2,Y,Yes,13,3,2,80,1,17.0,1,2,5.0,3.0,1.0,3.0
1253827,31,No,Travel_Rarely,1222,Maternity,11,4,Life Sciences,1,4,Male,48,3,1,Other,4,Married,2356.0,14871,3,Y,Yes,19,3,2,80,1,8.0,2,3,6.0,4.0,0.0,2.0
1329687,29,Yes,Travel_Rarely,341,Cardiology,1,3,Medical,1,2,Female,48,2,1,Other,3,Divorced,2800.0,23522,6,Y,Yes,19,3,3,80,3,5.0,3,3,3.0,2.0,0.0,2.0
1221211,53,No,Travel_Rarely,868,Cardiology,8,3,Marketing,1,1,Male,73,3,4,Nurse,4,Married,11836.0,22789,5,Y,No,14,3,3,80,1,28.0,3,3,2.0,0.0,2.0,2.0
1731227,35,No,Travel_Rarely,672,Maternity,25,3,Technical Degree,1,4,Male,78,2,3,Therapist,2,Married,10903.0,9129,3,Y,No,16,3,1,80,0,16.0,2,3,13.0,10.0,4.0,8.0
1716658,37,No,Travel_Frequently,1231,Cardiology,21,2,Medical,1,3,Female,54,3,1,Other,4,Married,2973.0,21222,5,Y,No,15,3,2,80,1,10.0,3,3,5.0,4.0,0.0,0.0
1856275,53,No,Travel_Rarely,102,Maternity,23,4,Life Sciences,1,4,Female,72,3,4,Administrative,4,Single,14275.0,20206,6,Y,No,18,3,3,80,0,10.0,0,3,12.0,9.0,3.0,8.0
1780189,43,No,Travel_Frequently,422,Maternity,1,3,Life Sciences,1,4,Female,33,3,2,Nurse,4,Married,5562.0,21782,4,Y,No,13,3,2,80,1,12.0,2,2,5.0,2.0,2.0,2.0
1662886,47,No,Travel_Rarely,249,Cardiology,2,2,Marketing,1,3,Female,35,3,2,Nurse,4,Married,4537.0,17783,0,Y,Yes,22,4,1,80,1,8.0,2,3,7.0,6.0,7.0,7.0
1455944,37,No,Non-Travel,1252,Cardiology,19,2,Medical,1,1,Male,32,3,3,Nurse,2,Single,7642.0,4814,1,Y,Yes,13,3,4,80,0,10.0,2,3,10.0,0.0,0.0,9.0
1597875,50,No,Non-Travel,881,Neurology,2,4,Life Sciences,1,1,Male,98,3,4,Other,1,Divorced,4899.0,4544,1,Y,No,11,3,4,80,1,10.0,3,3,5.0,6.0,1.0,7.0
1514580,39,No,Travel_Rarely,1383,Neurology,2,3,Life Sciences,1,4,Female,42,2,2,Other,4,Married,5204.0,7790,8,Y,No,11,3,3,80,2,13.0,2,3,5.0,4.0,0.0,4.0
1457833,33,No,Travel_Rarely,1075,Neurology,3,2,Human Resources,1,4,Male,57,3,1,Other,2,Divorced,2277.0,22650,3,Y,Yes,11,3,3,80,1,7.0,4,4,4.0,3.0,0.0,3.0
1406364,32,Yes,Travel_Rarely,374,Maternity,25,4,Life Sciences,1,1,Male,87,3,1,Nurse,4,Single,2795.0,18016,1,Y,Yes,24,4,3,80,0,1.0,2,1,1.0,0.0,0.0,1.0
1574807,29,No,Travel_Rarely,1086,Maternity,7,1,Medical,1,1,Female,62,2,1,Nurse,4,Divorced,2532.0,6054,6,Y,No,14,3,3,80,3,8.0,5,3,4.0,3.0,0.0,3.0
1423464,44,No,Travel_Rarely,661,Maternity,9,2,Life Sciences,1,2,Male,61,3,1,Other,1,Married,2559.0,7508,1,Y,Yes,13,3,4,80,0,8.0,0,3,8.0,7.0,7.0,1.0
1592499,28,No,Travel_Rarely,821,Cardiology,5,4,Medical,1,1,Male,98,3,2,Nurse,4,Single,4908.0,24252,1,Y,No,14,3,2,80,0,4.0,3,3,4.0,2.0,0.0,2.0
1870106,58,Yes,Travel_Frequently,781,Maternity,2,1,Life Sciences,1,4,Male,57,2,1,Nurse,4,Divorced,2380.0,13384,9,Y,Yes,14,3,4,80,1,3.0,3,2,1.0,0.0,0.0,0.0
1860698,43,No,Travel_Rarely,177,Cardiology,8,3,Life Sciences,1,1,Female,55,3,2,Therapist,2,Divorced,4765.0,23814,4,Y,No,21,4,3,80,1,4.0,2,4,1.0,0.0,0.0,0.0
1334434,20,Yes,Travel_Rarely,500,Cardiology,2,3,Medical,1,3,Female,49,2,1,Other,3,Single,2044.0,22052,1,Y,No,13,3,4,80,0,2.0,3,2,2.0,2.0,0.0,2.0
1657594,21,Yes,Travel_Rarely,1427,Maternity,18,1,Other,1,4,Female,65,3,1,Other,4,Single,2693.0,8870,1,Y,No,19,3,1,80,0,1.0,3,2,1.0,0.0,0.0,0.0
1497902,36,No,Travel_Rarely,1425,Maternity,14,1,Life Sciences,1,3,Male,68,3,2,Nurse,4,Married,6586.0,4821,0,Y,Yes,17,3,1,80,1,17.0,2,2,16.0,8.0,4.0,11.0
1289682,47,No,Travel_Rarely,1454,Cardiology,2,4,Life Sciences,1,4,Female,65,2,1,Other,4,Single,3294.0,13137,1,Y,Yes,18,3,1,80,0,3.0,3,2,3.0,2.0,1.0,2.0
1185964,22,No,Travel_Rarely,617,Neurology,3,1,Life Sciences,1,2,Female,34,3,2,Therapist,3,Married,4171.0,10022,0,Y,Yes,19,3,1,80,1,4.0,3,4,3.0,2.0,0.0,2.0
1179676,41,Yes,Travel_Rarely,1085,Maternity,2,4,Life Sciences,1,2,Female,57,1,1,Nurse,4,Divorced,2778.0,17725,4,Y,Yes,13,3,3,80,1,10.0,1,2,7.0,7.0,1.0,0.0
1034373,28,No,Travel_Rarely,995,Maternity,9,3,Medical,1,3,Female,77,3,1,Other,3,Divorced,2377.0,9834,5,Y,No,18,3,2,80,1,6.0,2,3,2.0,2.0,2.0,2.0
1126499,39,Yes,Travel_Rarely,1122,Maternity,6,3,Medical,1,4,Male,70,3,1,Nurse,1,Married,2404.0,4303,7,Y,Yes,21,4,4,80,0,8.0,2,1,2.0,2.0,2.0,2.0
1334359,27,No,Travel_Rarely,618,Maternity,4,3,Life Sciences,1,2,Female,76,3,1,Other,3,Single,2318.0,17808,1,Y,No,19,3,3,80,0,1.0,2,3,1.0,1.0,0.0,0.0
1254150,34,No,Travel_Rarely,546,Maternity,10,3,Life Sciences,1,2,Male,83,3,1,Nurse,2,Divorced,2008.0,6896,1,Y,No,14,3,2,80,2,1.0,3,3,1.0,0.0,1.0,0.0
1206644,42,No,Travel_Rarely,462,Cardiology,14,2,Medical,1,3,Female,68,2,2,Nurse,3,Single,6244.0,7824,7,Y,No,17,3,1,80,0,10.0,6,3,5.0,4.0,0.0,3.0
1766963,33,No,Travel_Rarely,1198,Maternity,1,4,Other,1,3,Male,100,2,1,Other,1,Single,2799.0,3339,3,Y,Yes,11,3,2,80,0,6.0,1,3,3.0,2.0,0.0,2.0
1795081,58,No,Travel_Rarely,1272,Maternity,5,3,Technical Degree,1,3,Female,37,2,3,Nurse,2,Divorced,10552.0,9255,2,Y,Yes,13,3,4,80,1,24.0,3,3,6.0,0.0,0.0,4.0
1213565,31,No,Travel_Rarely,154,Cardiology,7,4,Life Sciences,1,2,Male,41,2,1,Other,3,Married,2329.0,11737,3,Y,No,15,3,2,80,0,13.0,2,4,7.0,7.0,5.0,2.0
1416487,35,No,Travel_Rarely,1137,Maternity,21,1,Life Sciences,1,4,Female,51,3,2,Nurse,4,Married,4014.0,19170,1,Y,Yes,25,4,4,80,1,10.0,2,1,10.0,6.0,0.0,7.0
1314640,49,No,Travel_Rarely,527,Maternity,8,2,Other,1,1,Female,51,3,3,Nurse,2,Married,7403.0,22477,4,Y,No,11,3,3,80,1,10.0,3,2,5.0,9.0,1.0,7.0
1186466,48,No,Travel_Rarely,1469,Maternity,20,4,Medical,1,4,Male,51,3,1,Other,3,Married,2259.0,5543,4,Y,No,17,3,1,80,2,13.0,2,2,0.0,0.0,0.0,0.0
1749032,31,No,Non-Travel,1188,Cardiology,20,2,Marketing,1,4,Female,45,3,2,Nurse,3,Married,6932.0,24406,1,Y,No,13,3,4,80,1,9.0,2,2,9.0,8.0,0.0,0.0
1674536,36,No,Travel_Rarely,188,Maternity,7,4,Other,1,2,Male,65,3,1,Other,4,Single,4678.0,23293,2,Y,No,18,3,3,80,0,8.0,6,3,6.0,2.0,0.0,1.0
1327078,38,No,Travel_Rarely,1333,Maternity,1,3,Technical Degree,1,4,Female,80,3,3,Administrative,1,Married,13582.0,16292,1,Y,No,13,3,2,80,1,15.0,3,3,15.0,12.0,5.0,11.0
1738679,32,No,Non-Travel,1184,Maternity,1,3,Life Sciences,1,3,Female,70,2,1,Nurse,2,Married,2332.0,3974,6,Y,No,20,4,3,80,0,5.0,3,3,3.0,0.0,0.0,2.0
1117151,25,Yes,Travel_Rarely,867,Cardiology,19,2,Marketing,1,3,Male,36,2,1,Other,2,Married,2413.0,18798,1,Y,Yes,18,3,3,80,3,1.0,2,3,1.0,0.0,0.0,0.0
1732657,40,No,Travel_Rarely,658,Cardiology,10,4,Marketing,1,1,Male,67,2,3,Nurse,2,Divorced,9705.0,20652,2,Y,No,12,3,2,80,1,11.0,2,2,1.0,0.0,0.0,0.0
1840229,26,No,Travel_Frequently,1283,Cardiology,1,3,Medical,1,3,Male,52,2,2,Nurse,1,Single,4294.0,11148,1,Y,No,12,3,2,80,0,7.0,2,3,7.0,7.0,0.0,7.0
1179217,41,No,Travel_Rarely,263,Maternity,6,3,Medical,1,4,Male,59,3,1,Nurse,1,Single,4721.0,3119,2,Y,Yes,13,3,3,80,0,20.0,3,3,18.0,13.0,2.0,3.0
1612583,36,No,Travel_Rarely,938,Maternity,2,4,Medical,1,3,Male,79,3,1,Nurse,3,Single,2519.0,12287,4,Y,No,21,4,3,80,0,16.0,6,3,11.0,8.0,3.0,9.0
